 5.900000000000E-01  6.280811139700E-01  3.018014627435E-01
 6.000000000000E-01  6.428685617622E-01  2.929195004520E-01
 6.100000000000E-01  6.577174136339E-01  2.843974204915E-01
 6.200000000000E-01  6.726248844743E-01  2.762111286232E-01
 6.300000000000E-01  6.875871828264E-01  2.682649160919E-01
 6.400000000000E-01  7.025995105042E-01  2.604646183682E-01
 6.500000000000E-01  7.176580572056E-01  2.528404303843E-01
 6.600000000000E-01  7.327624288297E-01  2.455317302037E-01
 6.700000000000E-01  7.479146771434E-01  2.386120794241E-01
 6.800000000000E-01  7.631165518123E-01  2.320692111901E-01
 6.900000000000E-01  7.783684556084E-01  2.259063300729E-01
 7.000000000000E-01  7.936694447300E-01  2.201398391091E-01
 7.100000000000E-01  8.090178158904E-01  2.147284486107E-01
 7.200000000000E-01  8.244113208181E-01  2.095150219510E-01
 7.300000000000E-01  8.398465450273E-01  2.043046244716E-01
 7.400000000000E-01  8.553188424843E-01  1.989867823501E-01
 7.500000000000E-01  8.708244901740E-01  1.936326434083E-01
 7.600000000000E-01  8.863634399224E-01  1.884386463107E-01
 7.700000000000E-01  9.019383794373E-01  1.834875805898E-01
 7.800000000000E-01  9.175516972852E-01  1.787339152313E-01
 7.900000000000E-01  9.332043955357E-01  1.742094404874E-01
 8.000000000000E-01  9.488962343456E-01  1.699882569835E-01
 8.100000000000E-01  9.646262343605E-01  1.660272250891E-01
 8.200000000000E-01  9.803925858105E-01  1.621479393156E-01
 8.300000000000E-01  9.961918418107E-01  1.581548812449E-01
 8.400000000000E-01  1.012018966847E+00  1.539595958384E-01
 8.500000000000E-01  1.027869798271E+00  1.496520123497E-01
 8.600000000000E-01  1.043744151776E+00  1.454137076419E-01
 8.700000000000E-01  1.059644963365E+00  1.413042045526E-01
 8.800000000000E-01  1.075575034834E+00  1.372854280361E-01
 8.900000000000E-01  1.091535812442E+00  1.333669607335E-01
 9.000000000000E-01  1.107527498025E+00  1.296000339952E-01
 9.100000000000E-01  1.123549542568E+00  1.260372546962E-01
 9.200000000000E-01  1.139600550869E+00  1.226668301237E-01
 9.300000000000E-01  1.155677362911E+00  1.194028431765E-01
 9.400000000000E-01  1.171774996965E+00  1.161566463373E-01
 9.500000000000E-01  1.187889139931E+00  1.129285712532E-01
 9.600000000000E-01  1.204019460480E+00  1.098058360456E-01
 9.700000000000E-01  1.220168875870E+00  1.068434587560E-01
 9.800000000000E-01  1.236340238369E+00  1.040811526871E-01
 9.900000000000E-01  1.252535165410E+00  1.015448747506E-01
 1.000000000000E+00  1.268754193667E+00  9.917755269087E-02
 1.010000000000E+00  1.284997154624E+00  9.690354612960E-02
 1.020000000000E+00  1.301262967900E+00  9.469132112995E-02
 1.030000000000E+00  1.317548692709E+00  9.253688895618E-02
 1.040000000000E+00  1.333849517346E+00  9.044979337731E-02
 1.050000000000E+00  1.350161367493E+00  8.847692244083E-02
 1.060000000000E+00  1.366484341037E+00  8.670440389998E-02
 1.070000000000E+00  1.382821925978E+00  8.520285156221E-02
 1.080000000000E+00  1.399177534346E+00  8.396648940769E-02
 1.090000000000E+00  1.415553280166E+00  8.289921796719E-02
 1.100000000000E+00  1.431950062200E+00  8.186922140923E-02
 1.110000000000E+00  1.448367872521E+00  8.080651508861E-02
 1.120000000000E+00  1.464805679208E+00  7.974547860712E-02
 1.130000000000E+00  1.481260635688E+00  7.877869670486E-02
 1.140000000000E+00  1.497728073142E+00  7.795312089012E-02
 1.150000000000E+00  1.514203995809E+00  7.724182086342E-02
 1.160000000000E+00  1.530688520770E+00  7.658050472348E-02
 1.170000000000E+00  1.547185209637E+00  7.595645556715E-02
 1.180000000000E+00  1.563697630123E+00  7.542094721960E-02
 1.190000000000E+00  1.580228090183E+00  7.500058758928E-02
 1.200000000000E+00  1.596777713860E+00  7.468689991354E-02
 1.210000000000E+00  1.613346742589E+00  7.441182562504E-02
 1.220000000000E+00  1.629934355043E+00  7.402539300914E-02
 1.230000000000E+00  1.646537856402E+00  7.342127663650E-02
 1.240000000000E+00  1.663152716686E+00  7.263679066634E-02
 1.250000000000E+00  1.679775098647E+00  7.184379074466E-02
 1.260000000000E+00  1.696405251731E+00  7.117875617617E-02
 1.270000000000E+00  1.713046781983E+00  7.062477386155E-02
 1.280000000000E+00  1.729703357997E+00  7.008382101783E-02
 1.290000000000E+00  1.746377445334E+00  6.947237084283E-02
 1.300000000000E+00  1.763070111785E+00  6.874579151394E-02
 1.310000000000E+00  1.779781329427E+00  6.782778917012E-02
 1.320000000000E+00  1.796509872848E+00  6.663689415098E-02
 1.330000000000E+00  1.813252518030E+00  6.522936504143E-02
 1.340000000000E+00  1.830004264451E+00  6.377928246176E-02
 1.350000000000E+00  1.846761145369E+00  6.249567900520E-02
 1.360000000000E+00  1.863523721928E+00  6.151813080556E-02
 1.370000000000E+00  1.880296061979E+00  6.081407699867E-02
 1.380000000000E+00  1.897082099614E+00  6.019897688961E-02
 1.390000000000E+00  1.913884286191E+00  5.947398480011E-02
 1.400000000000E+00  1.930703543336E+00  5.854730492957E-02
 1.410000000000E+00  1.947539577515E+00  5.741123813263E-02
 1.420000000000E+00  1.964390637929E+00  5.611173676600E-02
 1.430000000000E+00  1.981252878135E+00  5.474834593863E-02
 1.440000000000E+00  1.998120908762E+00  5.343850363461E-02
 1.450000000000E+00  2.014990761681E+00  5.229804271091E-02
 1.460000000000E+00  2.031863384242E+00  5.142540832125E-02
 1.470000000000E+00  2.048743430214E+00  5.084420395529E-02
 1.480000000000E+00  2.065635387220E+00  5.047336527234E-02
 1.490000000000E+00  2.082542071986E+00  5.014863711548E-02
 1.500000000000E+00  2.099464527966E+00  4.970879792518E-02
 1.510000000000E+00  2.116402430573E+00  4.908428608413E-02
 1.520000000000E+00  2.133353999158E+00  4.831174672635E-02
 1.530000000000E+00  2.150315433942E+00  4.746851596180E-02
 1.540000000000E+00  2.167281452901E+00  4.663816726208E-02
 1.550000000000E+00  2.184248289832E+00  4.594536030222E-02
 1.560000000000E+00  2.201217285868E+00  4.549493510137E-02
 1.570000000000E+00  2.218193661119E+00  4.530049922647E-02
 1.580000000000E+00  2.235182476739E+00  4.528378345749E-02
 1.590000000000E+00  2.252186926115E+00  4.530691652743E-02
 1.600000000000E+00  2.269208099712E+00  4.522205548332E-02
 1.610000000000E+00  2.286245368569E+00  4.487534603979E-02
 1.620000000000E+00  2.303296454822E+00  4.418375766901E-02
 1.630000000000E+00  2.320357073653E+00  4.318062081370E-02
 1.640000000000E+00  2.337421581647E+00  4.199210739154E-02
 1.650000000000E+00  2.354486088657E+00  4.083694478398E-02
 1.660000000000E+00  2.371552077324E+00  3.988085813439E-02
 1.670000000000E+00  2.388625004015E+00  3.917075203494E-02
 1.680000000000E+00  2.405710148759E+00  3.867904828384E-02
 1.690000000000E+00  2.422810847077E+00  3.833149197251E-02
 1.700000000000E+00  2.439928180700E+00  3.804872380511E-02
 1.710000000000E+00  2.457061214613E+00  3.767687506304E-02
 1.720000000000E+00  2.474206972512E+00  3.706391556090E-02
 1.730000000000E+00  2.491360307458E+00  3.619057771566E-02
 1.740000000000E+00  2.508514905653E+00  3.511827015659E-02
 1.750000000000E+00  2.525666647331E+00  3.394578504582E-02
 1.760000000000E+00  2.542817227002E+00  3.276492487116E-02
 1.770000000000E+00  2.559972516566E+00  3.164567587506E-02
 1.780000000000E+00  2.577138266419E+00  3.063672457380E-02
 1.790000000000E+00  2.594318244447E+00  2.972765348230E-02
 1.800000000000E+00  2.611513899799E+00  2.890153360638E-02
 1.810000000000E+00  2.628724530006E+00  2.812616368945E-02
 1.820000000000E+00  2.645947057625E+00  2.738349720011E-02
 1.830000000000E+00  2.663175910247E+00  2.669164784087E-02
 1.840000000000E+00  2.680404265119E+00  2.605747341166E-02
 1.850000000000E+00  2.697627706320E+00  2.551949155344E-02
 1.860000000000E+00  2.714847992024E+00  2.513050665699E-02
 1.870000000000E+00  2.732071310704E+00  2.491359676804E-02
 1.880000000000E+00  2.749303762208E+00  2.487110078382E-02
 1.890000000000E+00  2.766549307502E+00  2.498284018254E-02
 1.900000000000E+00  2.783809390233E+00  2.519488828721E-02
 1.910000000000E+00  2.801083155675E+00  2.539011941677E-02
 1.920000000000E+00  2.818367286104E+00  2.545405041701E-02
 1.930000000000E+00  2.835656035090E+00  2.535162037855E-02
 1.940000000000E+00  2.852942556362E+00  2.510586905250E-02
 1.950000000000E+00  2.870222566251E+00  2.477768932429E-02
 1.960000000000E+00  2.887498052964E+00  2.441434270030E-02
 1.970000000000E+00  2.904775428105E+00  2.407057518256E-02
 1.980000000000E+00  2.922061025281E+00  2.383241177252E-02
 1.990000000000E+00  2.939359150749E+00  2.373992734222E-02
 2.000000000000E+00  2.956671715673E+00  2.375007462237E-02
 2.010000000000E+00  2.973998264703E+00  2.377547276278E-02
 2.020000000000E+00  2.991335632507E+00  2.374509147630E-02
 2.030000000000E+00  3.008678028802E+00  2.362019856093E-02
 2.040000000000E+00  3.026018491592E+00  2.340024740133E-02
 2.050000000000E+00  3.043352617450E+00  2.309904861774E-02
 2.060000000000E+00  3.060682229537E+00  2.268282783256E-02
 2.070000000000E+00  3.078013463553E+00  2.212410042698E-02
 2.080000000000E+00  3.095352364570E+00  2.149477082312E-02
 2.090000000000E+00  3.112703073750E+00  2.089273347248E-02
 2.100000000000E+00  3.130067455345E+00  2.032894794898E-02
 2.110000000000E+00  3.147445020978E+00  1.973447654382E-02
 2.120000000000E+00  3.164832556849E+00  1.910330230248E-02
 2.130000000000E+00  3.182224292115E+00  1.853188671585E-02
 2.140000000000E+00  3.199613361156E+00  1.812237294429E-02
 2.150000000000E+00  3.216995433288E+00  1.788484299235E-02
 2.160000000000E+00  3.234372235807E+00  1.770778182826E-02
 2.170000000000E+00  3.251749615639E+00  1.748199308019E-02
 2.180000000000E+00  3.269133375917E+00  1.724556276382E-02
 2.190000000000E+00  3.286527622523E+00  1.711595556947E-02
 2.200000000000E+00  3.303934299227E+00  1.716154984722E-02
 2.210000000000E+00  3.321353007442E+00  1.736900241318E-02
 2.220000000000E+00  3.338780673102E+00  1.766093001816E-02
 2.230000000000E+00  3.356211784152E+00  1.791398010387E-02
 2.240000000000E+00  3.373639871871E+00  1.807307026952E-02
 2.250000000000E+00  3.391061135654E+00  1.818413535550E-02
 2.260000000000E+00  3.408477765712E+00  1.826323331418E-02
 2.270000000000E+00  3.425895734448E+00  1.826866514805E-02
 2.280000000000E+00  3.443320685556E+00  1.823804287321E-02
 2.290000000000E+00  3.460756559516E+00  1.827322566844E-02
 2.300000000000E+00  3.478205316509E+00  1.842476456236E-02
 2.310000000000E+00  3.495666740414E+00  1.868512808108E-02
 2.320000000000E+00  3.513137874788E+00  1.897873621145E-02
 2.330000000000E+00  3.530613067892E+00  1.915072395581E-02
 2.340000000000E+00  3.548085587999E+00  1.907143613409E-02
 2.350000000000E+00  3.565551632321E+00  1.876176530499E-02
 2.360000000000E+00  3.583013685184E+00  1.830697279433E-02
 2.370000000000E+00  3.600477889924E+00  1.774299708603E-02
 2.380000000000E+00  3.617949704179E+00  1.706543070718E-02
 2.390000000000E+00  3.635432720219E+00  1.628524766338E-02
 2.400000000000E+00  3.652928632092E+00  1.549291689275E-02
 2.410000000000E+00  3.670437105551E+00  1.483730655567E-02
 2.420000000000E+00  3.687955111818E+00  1.442401850670E-02
 2.430000000000E+00  3.705476774584E+00  1.427572945300E-02
 2.440000000000E+00  3.722994905651E+00  1.434078550131E-02
 2.450000000000E+00  3.740505207944E+00  1.454283694092E-02
 2.460000000000E+00  3.758009864062E+00  1.479060449828E-02
 2.470000000000E+00  3.775514843975E+00  1.498224146327E-02
 2.480000000000E+00  3.793025357526E+00  1.502044484391E-02
 2.490000000000E+00  3.810544627723E+00  1.485295031310E-02
 2.500000000000E+00  3.828074085350E+00  1.457202743883E-02
 2.510000000000E+00  3.845613573139E+00  1.435166024700E-02
 2.520000000000E+00  3.863160751672E+00  1.430799392176E-02
 2.530000000000E+00  3.880710701828E+00  1.444795568736E-02
 2.540000000000E+00  3.898257090167E+00  1.467580434275E-02
 2.550000000000E+00  3.915796182824E+00  1.488922498307E-02
 2.560000000000E+00  3.933330476136E+00  1.496841551763E-02
 2.570000000000E+00  3.950866048104E+00  1.479394791014E-02
 2.580000000000E+00  3.968408001106E+00  1.432529968372E-02
 2.590000000000E+00  3.985959169490E+00  1.358429833324E-02
 2.600000000000E+00  4.003520392362E+00  1.267071620386E-02
 2.610000000000E+00  4.021091036518E+00  1.173232263544E-02
 2.620000000000E+00  4.038668614649E+00  1.089082065897E-02
 2.630000000000E+00  4.056248382954E+00  1.024612730184E-02
 2.640000000000E+00  4.073824328511E+00  9.816486670096E-03
 2.650000000000E+00  4.091392958210E+00  9.548477242995E-03
 2.660000000000E+00  4.108956826941E+00  9.380413913581E-03
 2.670000000000E+00  4.126521879625E+00  9.237008095228E-03
 2.680000000000E+00  4.144092962137E+00  9.087347639420E-03
 2.690000000000E+00  4.161672578574E+00  8.888762973548E-03
 2.700000000000E+00  4.179261123633E+00  8.551925700861E-03
 2.710000000000E+00  4.196857539204E+00  8.035231639176E-03
 2.720000000000E+00  4.214459077675E+00  7.347976872325E-03
 2.730000000000E+00  4.232060936298E+00  6.543242851675E-03
 2.740000000000E+00  4.249657237062E+00  5.675833856927E-03
 2.750000000000E+00  4.267244649414E+00  4.806650509792E-03
 2.760000000000E+00  4.284825821816E+00  4.017011592907E-03
 2.770000000000E+00  4.302406733084E+00  3.380304501844E-03
 2.780000000000E+00  4.319992314445E+00  2.957725185452E-03
 2.790000000000E+00  4.337585399468E+00  2.752109143686E-03
 2.800000000000E+00  4.355186840704E+00  2.677233549801E-03
 2.810000000000E+00  4.372795856650E+00  2.617986213766E-03
 2.820000000000E+00  4.390409527724E+00  2.488084088045E-03
 2.830000000000E+00  4.408022438520E+00  2.243725764510E-03
 2.840000000000E+00  4.425627996308E+00  1.835743923190E-03
 2.850000000000E+00  4.443222423215E+00  1.254446007068E-03
 2.860000000000E+00  4.460808349113E+00  5.729039223010E-04
 2.870000000000E+00  4.478392104944E+00 -9.544121309230E-05
 2.880000000000E+00  4.495979218730E+00 -6.521521533922E-04
 2.890000000000E+00  4.513573173362E+00 -1.033945531294E-03
 2.900000000000E+00  4.531175313362E+00 -1.203815049061E-03
 2.910000000000E+00  4.548785099993E+00 -1.169624723335E-03
 2.920000000000E+00  4.566399582285E+00 -9.930496648952E-04
 2.930000000000E+00  4.584013070603E+00 -7.723729466705E-04
 2.940000000000E+00  4.601618518272E+00 -6.283425461506E-04
 2.950000000000E+00  4.619211719257E+00 -5.945252992013E-04
 2.960000000000E+00  4.636795236485E+00 -5.988248219129E-04
 2.970000000000E+00  4.654375727319E+00 -6.006189488716E-04
 2.980000000000E+00  4.671959195177E+00 -5.906447104283E-04
 2.990000000000E+00  4.689549636969E+00 -5.284444538760E-04
