 5.356760580275E+00  6.289417077849E+00 -3.031852582736E+00 -7.485036764626E-01 -1.051609436545E+00 -1.153204549194E+00 -4.010206003576E+01 -2.228445351681E+01  7.802662006289E+01
-1.357835889798E+01  1.101711176542E+01  2.640988805559E+00  1.426536861111E-01  2.053244662444E+00 -1.537265627673E+00  3.144361051409E+00 -1.005879395724E+01 -1.164324614113E+01
 1.223961177063E-01 -1.880612680352E+00 -4.152670822597E+00  4.141774870028E-01 -9.168371735949E-01 -2.714683371086E-01 -3.650305664165E-01  4.321716206350E-02 -2.066838715404E+00
 1.709642518685E+00  4.787277979400E-01 -5.069582522157E+00  1.422801996916E+00 -1.663774427165E+00 -4.421822582367E-01  7.638924295648E-02 -3.980249107311E+00 -2.757837900279E+00
 6.259035094388E+00 -3.307697370398E+00 -1.421570758456E+00  2.530391694586E-01  2.056354548861E-01 -4.676761830588E-01  8.504267948738E+00  1.388848272986E+01  1.617424322380E+00
 1.193227638113E+00 -6.499454931820E+00  7.008646681264E+00 -1.554433394819E+00  2.050066526712E-01 -1.270880382899E-01  1.135502528591E+00  5.747689946083E+00  1.813317426480E+01
 7.457369821289E+00  5.118153308968E+00 -1.855016458185E+00  1.483898564020E+00  1.670980614206E+00 -1.105842678553E-01  7.145878241232E+00 -3.997221882608E+00  5.134829569877E+00
-5.547737620249E+00  4.047687864312E+00 -7.713388570202E+00 -2.593890844317E-01  8.826992851538E-01  2.632375974953E+00 -4.146813601582E+00 -1.166487510217E+00 -6.166980061681E+00
 5.610441735233E+00  6.613050945503E+00 -9.097034208926E+00 -9.380939595593E-01  2.229238435646E-01 -9.732242513095E-01 -1.873412029840E+01  7.683510392245E+00  7.734696914805E+00
 6.016445002939E+00  3.969029641886E+00  9.185246880427E+00  1.073211263381E+00 -5.928870378818E-01 -1.090538521609E+00 -1.990597397444E+00  1.112391026959E+00 -2.768944463838E+00
-9.825377192352E-01  5.643902133063E+00 -2.468043945790E+00  1.711087167423E-01  8.631077718040E-02  5.614180034631E-01 -5.720626974622E-01 -1.293853717736E+00 -2.664805946054E+00
 2.524902071695E+00 -9.259787326192E-01  3.452945859473E+00 -6.262129695464E-01  5.773017288853E-01 -2.176464249173E-02  4.557872756291E+00 -1.556486913167E+01 -2.603452650724E+01
 1.627654365653E+01  1.659916682101E+00 -9.681357516632E+00  2.014002748630E+00  1.262362133917E+00 -1.396222398843E-01 -9.484024202251E+00 -1.937968500254E+00  4.873211719314E+00
 7.693555368858E+00  5.925160834178E+00 -9.748657667926E-01  4.844029122364E-01  8.614818000369E-01  2.370100029159E-01 -4.702243848553E-01  7.112470239289E-01 -2.893868796143E+00
 4.621949615344E+00 -3.438149241260E+00  6.034969043179E+00 -1.075224357476E-01 -8.456767594790E-01  2.421115749904E+00  2.064423374151E+01 -1.022292136129E+01  2.198915269672E+01
 1.190197453393E+01  1.289407350872E+00 -4.384164423859E+00  6.340561678254E-01 -1.275774704650E+00  1.932721048433E+00 -2.565881529820E+00  1.062930746984E+00 -9.054047678576E+00
 5.306600838584E+00  2.301507877956E+00  3.825752108318E+00  1.921129125668E-01 -6.086349153999E-01 -4.581526292971E-02 -1.942398539671E+00 -6.566888793872E-01 -1.498962284553E+00
 6.436748595247E+00 -2.276030908738E+00 -8.788687834688E+00 -1.336377718824E-01 -7.171132788772E-01  1.208462218284E+00 -1.766718136781E+00  1.564917149877E+00 -1.616373454066E+00
-3.649914496531E+00  2.553747758101E+00  1.051645527600E+00 -4.082990421363E-02  5.354148493621E-02  1.585022068452E+00 -6.166127531309E+00 -7.335411156368E+00  2.264670479701E+01
 3.781793976855E+00 -8.630787987297E-01 -3.055606368828E+00 -2.065304003358E+00  1.180111796576E+00  2.308753257282E+00  1.375498153634E+01 -2.712905085637E+01  1.550059405870E+01
 6.031023763671E+00  1.379795207129E+00 -1.070801983594E+00 -3.029876265438E-01 -3.540245052479E-01 -2.717834283359E-01  1.194108162875E+01 -3.500212698571E+01  1.689241938158E+01
 8.760835057468E-01  3.589736691813E+00 -6.488225800791E+00  7.814766322239E-01 -2.859004122232E-01  7.547057933565E-01  4.408861838514E+00 -1.496778718318E+01  5.205708745480E+00
-6.439729835233E+00  2.502309055142E-01  2.193269721198E+00  1.894220246994E+00 -3.567479783294E-01 -2.200839451316E+00  3.564292015379E+00 -2.322345703388E+01 -5.762174060757E+00
 3.190081891539E+00  4.747799286764E+00 -1.270725985220E+00  4.483833521122E-01  3.526370181487E-01 -4.228727089418E-01  2.818655184028E+00  1.421307368222E-01  8.721731011971E-01
-3.689942376732E+00  1.008773151814E+01  3.451673107085E+00 -1.244051603291E-01  1.038038131251E+00 -7.710063053907E-01  4.953769099845E+00 -5.106684838581E-01 -9.331944158563E+00
 5.791287522306E+00  1.466458833669E+01 -6.172188325398E+00  1.408243668233E+00  2.596749925542E-01  1.361049415511E-01  1.105471347710E+01  4.223174531199E+00 -4.704542483713E+01
-5.425921561015E+00  2.665522304545E-01 -7.412615516983E+00  2.304843930751E-01  1.935326111589E+00 -5.635061297338E-01 -1.165598853683E+02 -2.282096533634E+01 -5.004223396875E+01
 1.425297334346E+00  4.166336417308E-01  3.893571410597E-01  1.084337367447E+00 -2.018509587237E-01 -1.475570350694E+00  7.278275801983E-01  2.714562522267E+01  3.400700734353E+00
 1.277855045759E+00  3.034072028174E+00  4.608525865195E+00  6.457817377706E-01  2.602111703512E-01  3.137259058832E-01  1.183068088520E+01  1.456416552397E+00 -1.276496552387E+01
